Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status,is_eligible,age_employment_ratio,income_per_credit_year,credit_score,high_risk_flag,age_group
62000.0,Rent,8.0,Personal,A,8850.0,6.62,0.14,N,3.0,False,True,0.3333333333333333,20666.666666666668,727.3199343768512,0,18-25
67000.0,Rent,2.0,Venture,B,3600.0,9.99,0.05,N,4.0,False,True,0.08,16750.0,706.9462610309727,0,18-25
70550.0,Rent,0.0,Medical,E,7000.0,15.88,0.1,N,3.0,True,True,0.0,23516.666666666668,481.99987134105896,0,18-25
60000.0,Mortgage,6.0,Debtconsolidation,A,10000.0,8.9,0.17,N,3.0,False,True,0.2727272727272727,20000.0,717.5952717919193,0,18-25
67000.0,Rent,5.0,Debtconsolidation,C,12000.0,13.23,0.18,Y,9.0,False,True,0.1851851851851851,7444.444444444444,563.4325050333407,0,26-35
30000.0,Mortgage,2.0,Education,E,12000.0,16.45,0.4,Y,3.0,False,True,0.0869565217391304,10000.0,382.45713394998893,0,18-25
65000.0,Rent,3.0,Homeimprovement,A,20000.0,6.54,0.31,N,5.0,True,True,0.088235294117647,13000.0,552.2644350211508,0,26-35
54000.0,Mortgage,3.0,Personal,A,9000.0,7.51,0.17,N,3.0,False,True,0.1363636363636363,18000.0,761.4742590866372,0,18-25
54996.0,Rent,5.0,Debtconsolidation,A,7200.0,7.66,0.13,N,2.0,False,True,0.2272727272727272,27498.0,674.2959532130803,0,18-25
60000.0,Mortgage,6.0,Debtconsolidation,B,15000.0,11.99,0.25,N,6.0,False,True,0.2142857142857142,10000.0,585.3280011286167,0,26-35
25000.0,Rent,0.0,Debtconsolidation,C,5625.0,12.68,0.22,N,4.0,False,True,0.0,6250.0,513.527875560909,0,18-25
52000.0,Rent,7.0,Venture,B,7500.0,10.38,0.14,N,2.0,False,True,0.3043478260869565,26000.0,705.5434199856438,0,18-25
125000.0,Mortgage,2.0,Personal,B,20000.0,11.12,0.16,N,9.0,False,True,0.0625,13888.888888888889,741.097663886417,0,26-35
45000.0,Rent,6.0,Education,B,5000.0,11.36,0.11,N,4.0,False,True,0.2727272727272727,11250.0,687.6447790512276,0,18-25
63000.0,Rent,13.0,Medical,A,10000.0,7.49,0.16,N,8.0,False,True,0.4482758620689655,7875.0,651.4089136154205,0,26-35
113135.0,Mortgage,9.0,Personal,B,25000.0,10.59,0.22,N,2.0,False,True,0.36,56567.5,740.8803021335533,0,18-25
50000.0,Rent,7.0,Education,B,5000.0,10.59,0.1,N,2.0,False,True,0.3043478260869565,25000.0,687.7932144936146,0,18-25
60000.0,Mortgage,7.0,Medical,B,3400.0,8.898,0.06,N,7.0,False,True,0.2592592592592592,8571.42857142857,721.9400074729202,0,26-35
86854.0,Rent,8.0,Venture,A,4500.0,12.094,0.05,N,4.0,False,True,0.3333333333333333,21713.5,819.4014181870061,0,18-25
55000.0,Rent,1.0,Homeimprovement,B,7500.0,12.53,0.14,N,2.0,False,True,0.0416666666666666,27500.0,638.0969559379181,0,18-25
139992.0,Rent,3.0,Venture,E,16000.0,14.18,0.11,Y,3.0,False,True,0.1304347826086956,46664.0,536.2335863629569,0,18-25
75000.0,Rent,2.0,Venture,B,2000.0,9.99,0.03,N,4.0,False,True,0.0833333333333333,18750.0,759.5239624491156,0,18-25
81600.0,Mortgage,1.0,Debtconsolidation,B,7200.0,11.99,0.09,N,3.0,False,True,0.0384615384615384,27200.0,742.697292392962,0,26-35
165000.0,Mortgage,3.0,Education,A,9600.0,5.99,0.06,N,3.0,False,True,0.1304347826086956,55000.0,844.5805865836188,0,18-25
59000.0,Rent,2.0,Debtconsolidation,C,8750.0,12.68,0.15,N,7.0,False,True,0.064516129032258,8428.57142857143,618.7101655664909,0,26-35
135000.0,Mortgage,2.0,Medical,B,20000.0,11.36,0.15,N,9.0,False,True,0.064516129032258,15000.0,733.2842396733683,0,26-35
140000.0,Own,14.0,Venture,B,21500.0,11.83,0.15,N,14.0,False,True,0.3181818181818182,10000.0,852.3377514672849,0,36-45
55000.0,Mortgage,4.0,Debtconsolidation,C,1600.0,13.79,0.03,N,2.0,False,True,0.1666666666666666,27500.0,687.2291654680638,0,18-25
56000.0,Rent,3.0,Debtconsolidation,B,8400.0,10.99,0.15,N,2.0,False,True,0.1304347826086956,28000.0,629.1780007347754,0,18-25
65000.0,Mortgage,8.0,Personal,B,10000.0,11.99,0.15,N,4.0,False,True,0.3333333333333333,16250.0,756.063044532646,0,18-25
90000.0,Rent,8.0,Homeimprovement,D,15000.0,17.58,0.17,N,3.0,False,True,0.3333333333333333,30000.0,463.39858773842775,0,18-25
85000.0,Rent,5.0,Debtconsolidation,A,28000.0,8.9,0.33,N,17.0,True,True,0.1351351351351351,5000.0,575.561912684185,0,36-45
54996.0,Own,0.0,Venture,B,12000.0,11.26,0.22,N,3.0,False,True,0.0,18332.0,767.862008395291,0,18-25
33600.0,Rent,4.0,Medical,D,3300.0,15.65,0.1,N,4.0,False,True,0.1538461538461538,8400.0,431.3494741296864,0,26-35
115000.0,Mortgage,3.0,Medical,A,18500.0,11.714,0.16,N,7.0,False,True,0.1071428571428571,16428.571428571428,753.8746517848958,0,26-35
144000.0,Mortgage,3.0,Homeimprovement,B,25000.0,10.08,0.17,N,11.0,False,True,0.073170731707317,13090.90909090909,713.108998294503,0,36-45
38400.0,Rent,14.0,Education,A,11000.0,7.49,0.29,N,7.0,False,True,0.4827586206896552,5485.714285714285,561.1445590636545,0,26-35
90000.0,Mortgage,6.0,Education,A,16000.0,6.03,0.18,N,4.0,False,True,0.2727272727272727,22500.0,812.0395790378695,0,18-25
87000.0,Mortgage,0.0,Venture,A,8000.0,5.79,0.09,N,3.0,False,True,0.0,29000.0,858.6497414814452,0,18-25
225000.0,Mortgage,6.0,Education,A,15000.0,8.9,0.07,N,4.0,False,True,0.2608695652173913,56250.0,847.9820856174359,0,18-25
66200.0,Rent,5.0,Personal,A,8500.0,11.782,0.13,N,2.0,False,True,0.217391304347826,33100.0,731.4697529424429,0,18-25
48000.0,Rent,0.0,Personal,A,10000.0,6.03,0.21,N,3.0,False,True,0.0,16000.0,665.3379926721115,0,18-25
30000.0,Mortgage,2.0,Venture,B,8000.0,10.65,0.27,N,4.0,False,True,0.08,7500.0,600.5214060502418,0,18-25
42500.0,Rent,2.0,Education,C,3500.0,12.61,0.08,Y,4.0,False,True,0.0769230769230769,10625.0,632.7690325688734,0,26-35
57996.0,Rent,3.0,Education,B,10000.0,9.25,0.17,N,4.0,False,True,0.1428571428571428,14499.0,654.4330110169125,0,18-25
64000.0,Mortgage,2.0,Education,B,25000.0,11.83,0.39,N,4.0,False,True,0.0909090909090909,16000.0,618.6922172756799,0,18-25
38000.0,Rent,3.0,Personal,C,3000.0,15.23,0.08,Y,10.0,False,True,0.0909090909090909,3800.0,608.0694521584089,0,26-35
65000.0,Rent,1.0,Education,A,12000.0,8.94,0.18,N,4.0,False,True,0.0454545454545454,16250.0,683.1317985839526,0,18-25
72000.0,Rent,4.0,Debtconsolidation,A,8000.0,7.49,0.11,N,17.0,False,True,0.0816326530612244,4235.294117647059,704.815231224531,0,46-60
63996.0,Own,8.0,Personal,C,12000.0,12.61,0.19,N,5.0,False,True,0.2758620689655172,12799.2,732.3934476755826,0,26-35
24000.0,Own,4.0,Personal,A,6000.0,5.79,0.25,N,9.0,False,True,0.1333333333333333,2666.6666666666665,665.8130325743521,0,26-35
76000.0,Rent,4.0,Debtconsolidation,A,3400.0,8.49,0.04,N,5.0,False,True,0.1428571428571428,15200.0,714.6174226767646,0,26-35
50000.0,Own,4.0,Venture,B,16000.0,9.45,0.32,N,4.0,False,True,0.1818181818181818,12500.0,682.7363079581439,0,18-25
90000.0,Rent,9.0,Debtconsolidation,A,20000.0,6.54,0.22,N,3.0,False,True,0.375,30000.0,667.541639500316,0,18-25
39996.0,Mortgage,2.0,Homeimprovement,A,2500.0,5.42,0.06,N,12.0,False,True,0.0476190476190476,3333.0,703.3656673882476,0,36-45
54996.0,Mortgage,7.0,Debtconsolidation,B,15000.0,9.982,0.27,N,2.0,False,True,0.3043478260869565,27498.0,572.217148888265,0,18-25
50000.0,Own,0.0,Venture,B,2800.0,10.59,0.06,N,2.0,False,True,0.0,25000.0,819.8365577231648,0,18-25
51888.0,Mortgage,13.0,Personal,C,7000.0,13.98,0.13,N,10.0,False,True,0.3939393939393939,5188.8,728.5677921510699,0,26-35
61000.0,Rent,7.0,Debtconsolidation,D,10000.0,14.11,0.16,Y,12.0,True,True,0.1590909090909091,5083.333333333333,434.7830430351529,0,36-45
48000.0,Rent,1.0,Medical,A,8800.0,8.49,0.18,N,9.0,False,True,0.0344827586206896,5333.333333333333,639.9433387870804,0,26-35
75000.0,Rent,1.0,Homeimprovement,C,11250.0,12.104,0.15,N,3.0,False,True,0.04,25000.0,621.1200322462425,0,18-25
49920.0,Mortgage,9.0,Debtconsolidation,A,3325.0,5.42,0.07,N,3.0,False,True,0.36,16640.0,740.3798557461957,0,18-25
34500.0,Rent,0.0,Debtconsolidation,C,10000.0,13.79,0.29,N,2.0,False,True,0.0,17250.0,451.0974264707136,0,18-25
66000.0,Rent,6.0,Medical,C,16800.0,13.49,0.25,Y,3.0,False,True,0.2727272727272727,22000.0,485.4372328266115,0,18-25
40000.0,Own,6.0,Medical,A,9000.0,7.49,0.22,N,16.0,False,True,0.1578947368421052,2500.0,721.0683678905211,0,36-45
25000.0,Own,5.0,Medical,C,10000.0,13.49,0.4,Y,5.0,False,True,0.1724137931034483,5000.0,566.8340601102263,0,26-35
58075.0,Mortgage,6.0,Medical,A,4000.0,5.99,0.07,N,6.0,False,True,0.2222222222222222,9679.166666666666,762.9151795188947,0,26-35
25000.0,Own,8.0,Venture,C,10625.0,13.06,0.42,Y,12.0,False,True,0.2162162162162162,2083.333333333333,633.7425647712148,0,36-45
56331.0,Mortgage,7.0,Education,B,10000.0,10.36,0.18,N,10.0,False,True,0.2592592592592592,5633.1,724.6395056736076,0,26-35
27000.0,Rent,9.0,Venture,B,6000.0,11.86,0.22,N,3.0,False,True,0.36,9000.0,619.8914826282444,0,18-25
75000.0,Rent,4.0,Venture,B,20000.0,8.88,0.27,N,2.0,False,True,0.1666666666666666,37500.0,602.3462664497793,0,18-25
61200.0,Rent,12.0,Medical,B,8000.0,10.38,0.13,N,8.0,True,True,0.4285714285714285,7650.0,637.0011406347634,0,26-35
31000.0,Mortgage,9.0,Homeimprovement,A,15000.0,7.9,0.48,N,4.0,True,True,0.3461538461538461,7750.0,573.0023986365877,1,26-35
60000.0,Rent,2.0,Debtconsolidation,A,6400.0,8.548,0.11,N,4.0,False,True,0.0833333333333333,15000.0,671.2588070710685,0,18-25
81000.0,Mortgage,6.0,Venture,A,2500.0,5.99,0.03,N,6.0,False,True,0.2142857142857142,13500.0,873.288834786506,0,26-35
30000.0,Rent,0.0,Medical,B,12600.0,11.99,0.42,N,4.0,True,True,0.0,7500.0,440.38187888503575,1,18-25
73200.0,Rent,5.0,Venture,D,27050.0,15.62,0.37,Y,2.0,True,True,0.1923076923076923,36600.0,455.1817792667405,0,26-35
31416.0,Own,0.0,Venture,B,8000.0,11.12,0.25,N,5.0,False,True,0.0,6283.2,644.2165621239128,0,26-35
20000.0,Own,0.0,Personal,D,5650.0,15.99,0.28,Y,2.0,False,True,0.0,10000.0,441.5278460140716,0,18-25
44000.0,Rent,2.0,Personal,C,6000.0,14.22,0.14,Y,3.0,False,True,0.0869565217391304,14666.666666666666,587.3875942915378,0,18-25
43000.0,Rent,2.0,Debtconsolidation,A,14400.0,7.88,0.33,N,2.0,True,True,0.0909090909090909,21500.0,488.18958849166836,0,18-25
200000.0,Mortgage,3.0,Venture,A,24000.0,7.49,0.12,N,4.0,False,True,0.125,50000.0,858.0032349119554,0,18-25
20000.0,Rent,1.0,Education,B,4000.0,11.89,0.2,N,3.0,False,True,0.0454545454545454,6666.666666666667,572.539738327825,0,18-25
48000.0,Mortgage,6.0,Education,A,9925.0,9.63,0.21,N,2.0,False,True,0.2727272727272727,24000.0,777.0028254453366,0,18-25
12000.0,Rent,4.0,Homeimprovement,B,4000.0,10.99,0.33,N,3.0,True,True,0.1904761904761904,4000.0,437.27771160500834,0,18-25
50500.0,Own,6.0,Education,B,6000.0,11.83,0.12,N,2.0,False,True,0.2727272727272727,25250.0,800.5350757434198,0,18-25
36000.0,Rent,0.0,Venture,C,5000.0,13.22,0.14,N,4.0,True,True,0.0,9000.0,638.9636484437156,0,18-25
102996.0,Mortgage,4.0,Education,A,6000.0,8.226,0.06,N,8.0,False,True,0.1212121212121212,12874.5,854.9030535299069,0,26-35
26400.0,Rent,14.0,Debtconsolidation,C,3250.0,14.35,0.12,N,9.0,True,True,0.4666666666666667,2933.333333333333,566.96687217015,0,26-35
48500.0,Rent,0.0,Medical,B,4200.0,11.48,0.09,N,7.0,False,True,0.0,6928.571428571428,629.9755529937638,0,26-35
108600.0,Mortgage,3.0,Medical,C,8000.0,12.87,0.07,Y,2.0,False,True,0.1304347826086956,54300.0,727.2846624667299,0,18-25
60000.0,Rent,4.0,Debtconsolidation,A,7000.0,6.03,0.12,N,3.0,False,True,0.1739130434782608,20000.0,673.7278234727427,0,18-25
138000.0,Mortgage,0.0,Medical,B,5000.0,11.86,0.04,N,4.0,False,True,0.0,34500.0,763.6596843394307,0,18-25
35000.0,Rent,2.0,Education,A,2700.0,7.88,0.08,N,2.0,False,True,0.08,17500.0,692.9028183794139,0,18-25
30000.0,Own,2.0,Homeimprovement,B,2950.0,10.75,0.1,N,7.0,False,True,0.064516129032258,4285.714285714285,693.3340831355938,0,26-35
50000.0,Mortgage,4.0,Venture,E,15250.0,15.95,0.3,N,3.0,False,True,0.1739130434782608,16666.666666666668,443.5194157411888,0,18-25
38000.0,Rent,3.0,Personal,A,19750.0,7.51,0.52,N,4.0,True,True,0.1304347826086956,9500.0,544.7041901676145,1,18-25
49993.0,Mortgage,10.0,Debtconsolidation,D,12600.0,16.89,0.25,N,15.0,True,True,0.2564102564102564,3332.866666666667,407.10835081160633,0,36-45
45000.0,Rent,12.0,Education,A,12000.0,5.42,0.27,N,10.0,False,True,0.4285714285714285,4500.0,603.4965240384539,0,26-35
35142.0,Rent,4.0,Venture,B,8000.0,11.11,0.23,N,6.0,False,True,0.1290322580645161,5857.0,617.2310696158588,0,26-35
46000.0,Mortgage,5.0,Medical,B,6000.0,10.99,0.13,N,3.0,True,True,0.2,15333.333333333334,696.8089796446775,0,18-25
70000.0,Mortgage,2.0,Homeimprovement,A,17000.0,7.51,0.24,N,4.0,False,True,0.0833333333333333,17500.0,671.5682606561409,0,18-25
60000.0,Own,2.0,Venture,B,10000.0,10.38,0.17,N,6.0,False,True,0.074074074074074,10000.0,789.500748496142,0,26-35
12996.0,Own,1.0,Venture,B,4750.0,11.52,0.37,N,2.0,True,True,0.0454545454545454,6498.0,618.2355476522796,0,18-25
88000.0,Mortgage,1.0,Debtconsolidation,C,7750.0,13.23,0.09,N,14.0,True,True,0.0277777777777777,6285.714285714285,709.6407390150704,0,36-45
50000.0,Mortgage,0.0,Venture,A,6100.0,10.504,0.12,N,4.0,False,True,0.0,12500.0,824.3595230893316,0,18-25
100000.0,Mortgage,1.0,Homeimprovement,B,25000.0,10.39,0.25,N,8.0,False,True,0.0303030303030303,12500.0,618.4754928226749,0,26-35
36000.0,Mortgage,7.0,Education,A,9000.0,7.49,0.25,N,17.0,False,True,0.1891891891891892,2117.6470588235293,651.2479977831215,0,36-45
43200.0,Rent,7.0,Medical,C,5000.0,12.87,0.12,Y,3.0,False,True,0.3043478260869565,14400.0,552.3208310208039,0,18-25
69000.0,Mortgage,3.0,Homeimprovement,C,8500.0,12.132,0.12,N,5.0,True,True,0.1,13800.0,686.3173373434763,0,26-35
49000.0,Mortgage,5.0,Education,A,3500.0,5.42,0.07,N,2.0,False,True,0.217391304347826,24500.0,820.4494869127111,0,18-25
55000.0,Rent,4.0,Education,B,25000.0,11.36,0.45,N,3.0,True,True,0.1739130434782608,18333.33333333333,557.6152044651956,1,18-25
185000.0,Mortgage,4.0,Education,B,28000.0,12.42,0.15,N,2.0,False,True,0.1666666666666666,92500.0,776.8377946401721,0,18-25
40000.0,Rent,4.0,Education,A,2500.0,6.99,0.06,N,5.0,False,True,0.1481481481481481,8000.0,679.9731934413633,0,26-35
46000.0,Rent,5.0,Medical,A,6000.0,6.99,0.13,N,5.0,False,True,0.1666666666666666,9200.0,692.5379788832131,0,26-35
90000.0,Mortgage,11.0,Debtconsolidation,A,4000.0,6.62,0.04,N,15.0,False,True,0.2972972972972973,6000.0,784.1258577366632,0,36-45
47000.0,Rent,2.0,Medical,B,25000.0,12.18,0.53,N,15.0,True,True,0.0476190476190476,3133.333333333333,493.5470134895124,1,36-45
67642.0,Mortgage,5.0,Personal,B,17000.0,11.58,0.25,N,6.0,False,True,0.1666666666666666,11273.666666666666,629.7751181636723,0,26-35
80308.0,Mortgage,3.0,Debtconsolidation,A,12000.0,7.88,0.15,N,10.0,False,True,0.0857142857142857,8030.8,764.0619058149507,0,26-35
35000.0,Rent,1.0,Education,C,5700.0,12.99,0.16,Y,2.0,False,True,0.0454545454545454,17500.0,592.580298271679,0,18-25
35000.0,Rent,11.0,Medical,D,12500.0,15.65,0.36,Y,8.0,True,True,0.4074074074074074,4375.0,300.0,0,26-35
85000.0,Rent,2.0,Venture,A,15000.0,7.9,0.18,N,4.0,False,True,0.08,21250.0,752.0992358592091,0,18-25
24000.0,Rent,0.0,Medical,B,1000.0,9.99,0.04,N,7.0,False,True,0.0,3428.5714285714284,587.6235880189644,0,26-35
52800.0,Rent,3.0,Education,B,5600.0,10.99,0.11,N,14.0,False,True,0.0714285714285714,3771.428571428572,688.288724449592,0,36-45
40000.0,Rent,5.0,Venture,A,10000.0,7.51,0.25,N,4.0,False,True,0.238095238095238,10000.0,594.0150047666506,0,18-25
25200.0,Rent,2.0,Venture,A,1800.0,6.76,0.07,N,10.0,False,True,0.074074074074074,2520.0,701.4790572027655,0,26-35
24000.0,Own,0.0,Venture,A,8500.0,5.42,0.35,N,6.0,False,True,0.0,4000.0,688.76638486188,0,26-35
102500.0,Mortgage,4.0,Education,A,11800.0,6.03,0.12,N,2.0,False,True,0.1538461538461538,51250.0,825.7822805381543,0,26-35
53976.0,Rent,4.0,Venture,D,4400.0,15.62,0.08,Y,11.0,True,True,0.1081081081081081,4906.909090909091,535.7296152272727,0,36-45
63000.0,Mortgage,6.0,Medical,A,10800.0,5.99,0.17,N,2.0,False,True,0.2727272727272727,31500.0,706.694402473393,0,18-25
50000.0,Mortgage,8.0,Medical,D,8400.0,13.056,0.17,N,7.0,True,True,0.2962962962962963,7142.857142857143,515.4464964359039,0,26-35
60000.0,Rent,4.0,Venture,A,10000.0,7.51,0.17,N,9.0,False,True,0.125,6666.666666666667,711.5695661922014,0,26-35
55000.0,Mortgage,4.0,Homeimprovement,A,20000.0,6.62,0.36,N,10.0,False,True,0.1428571428571428,5500.0,613.6460786059101,0,26-35
41496.0,Rent,9.0,Debtconsolidation,D,5000.0,15.31,0.12,Y,16.0,True,True,0.18,2593.5,427.60990606788283,0,46-60
33000.0,Rent,4.0,Venture,B,18000.0,9.91,0.55,N,4.0,True,True,0.1739130434782608,8250.0,512.0081062901568,1,18-25
70000.0,Mortgage,1.0,Education,B,20000.0,9.88,0.29,N,10.0,False,True,0.0344827586206896,7000.0,653.1258791073491,0,26-35
38500.0,Mortgage,5.0,Personal,A,6500.0,7.51,0.17,N,3.0,False,True,0.238095238095238,12833.333333333334,699.3161067330858,0,18-25
52692.0,Mortgage,0.0,Homeimprovement,B,4500.0,11.89,0.09,N,8.0,False,True,0.0,6586.5,702.1860120189936,0,26-35
34900.0,Mortgage,6.0,Debtconsolidation,B,4000.0,9.99,0.11,N,2.0,False,True,0.2727272727272727,17450.0,659.475064201547,0,18-25
55812.0,Rent,3.0,Debtconsolidation,A,10000.0,6.54,0.18,N,10.0,False,True,0.1111111111111111,5581.2,635.7722766816707,0,26-35
24000.0,Mortgage,2.0,Education,A,1500.0,7.14,0.06,N,10.0,False,True,0.0714285714285714,2400.0,758.5306896818012,0,26-35
144000.0,Mortgage,12.0,Personal,C,28000.0,12.68,0.19,N,8.0,False,True,0.4,18000.0,753.1073650436454,0,26-35
155004.0,Mortgage,9.0,Homeimprovement,A,10500.0,7.49,0.07,N,2.0,False,True,0.36,77502.0,782.1862481698089,0,18-25
60000.0,Mortgage,6.0,Medical,B,5000.0,11.83,0.08,N,4.0,False,True,0.2727272727272727,15000.0,713.9706936209125,0,18-25
120000.0,Mortgage,4.0,Education,B,2400.0,12.42,0.02,N,3.0,False,True,0.1739130434782608,40000.0,798.6702942107358,0,18-25
33000.0,Rent,6.0,Personal,B,3000.0,10.95,0.09,N,4.0,False,True,0.24,8250.0,616.636400665357,0,18-25
98000.0,Rent,8.0,Debtconsolidation,B,6000.0,10.99,0.06,N,3.0,False,True,0.3076923076923077,32666.666666666668,679.3610292502374,0,26-35
46000.0,Rent,3.0,Debtconsolidation,B,11000.0,10.59,0.24,N,2.0,False,True,0.1363636363636363,23000.0,498.20765081177825,0,18-25
63000.0,Mortgage,3.0,Homeimprovement,C,3800.0,12.04,0.06,Y,4.0,False,True,0.1153846153846153,15750.0,690.7573245308168,0,26-35
57996.0,Rent,5.0,Education,B,7400.0,10.36,0.13,N,2.0,False,True,0.2,28998.0,698.0183086512543,0,18-25
34000.0,Rent,2.0,Medical,B,13000.0,9.63,0.38,N,2.0,True,True,0.0769230769230769,17000.0,440.1850358117307,0,26-35
72000.0,Rent,3.0,Medical,B,9500.0,11.26,0.13,N,7.0,False,True,0.1034482758620689,10285.714285714286,679.5559646797295,0,26-35
29000.0,Rent,0.0,Education,D,8000.0,18.25,0.28,N,6.0,True,True,0.0,4833.333333333333,350.23100223929583,0,26-35
48000.0,Mortgage,6.0,Personal,A,6200.0,7.29,0.13,N,14.0,False,True,0.1578947368421052,3428.5714285714284,792.2173636793333,0,36-45
54000.0,Rent,2.0,Homeimprovement,D,12000.0,15.31,0.22,N,6.0,True,True,0.0714285714285714,9000.0,423.975856328662,0,26-35
49668.0,Rent,4.0,Debtconsolidation,A,10525.0,7.9,0.21,N,6.0,False,True,0.1379310344827586,8278.0,610.9430554348717,0,26-35
64000.0,Mortgage,0.0,Medical,A,8000.0,5.79,0.12,N,5.0,False,True,0.0,12800.0,755.5864816319292,0,26-35
68640.0,Rent,2.0,Medical,B,12000.0,9.33,0.17,N,16.0,False,True,0.0512820512820512,4290.0,573.1207431003933,0,36-45
19200.0,Rent,0.0,Debtconsolidation,E,3000.0,11.19,0.16,Y,2.0,True,True,0.0,9600.0,343.0972400825415,0,18-25
48000.0,Rent,4.0,Medical,B,10000.0,10.62,0.21,N,10.0,False,True,0.1379310344827586,4800.0,597.7140970084002,0,26-35
14400.0,Rent,1.0,Personal,D,2000.0,17.49,0.14,N,4.0,True,True,0.0384615384615384,3600.0,447.4879335257923,0,26-35
100000.0,Rent,0.0,Homeimprovement,B,3000.0,9.76,0.03,N,3.0,False,True,0.0,33333.333333333336,668.7615250156598,0,18-25
55200.0,Rent,13.0,Homeimprovement,B,4000.0,10.59,0.07,N,10.0,False,True,0.4482758620689655,5520.0,640.2102185111846,0,26-35
135000.0,Mortgage,7.0,Education,C,15000.0,13.47,0.11,Y,7.0,False,True,0.2058823529411764,19285.714285714286,798.4976118133259,0,26-35
42000.0,Rent,2.0,Medical,A,10000.0,13.686000000000002,0.24,N,7.0,False,True,0.0666666666666666,6000.0,523.9964466100523,0,26-35
45000.0,Rent,3.0,Debtconsolidation,A,11000.0,6.99,0.24,N,2.0,False,True,0.1153846153846153,22500.0,547.1521367097604,0,26-35
44449.0,Mortgage,2.0,Venture,C,21250.0,13.48,0.48,Y,6.0,False,True,0.0666666666666666,7408.166666666667,610.0453310116318,0,26-35
44724.0,Rent,7.0,Venture,B,6500.0,10.96,0.15,N,3.0,False,True,0.3043478260869565,14908.0,685.1691028665543,0,18-25
33000.0,Rent,2.0,Venture,A,7000.0,7.9,0.21,N,2.0,False,True,0.0869565217391304,16500.0,654.3362001727872,0,18-25
9732.0,Rent,9.0,Education,A,2200.0,9.63,0.23,N,17.0,True,True,0.2368421052631578,572.4705882352941,659.5941872005121,0,36-45
65000.0,Rent,0.0,Venture,B,3000.0,10.99,0.05,N,14.0,False,True,0.0,4642.857142857143,696.0833808021039,0,46-60
80155.0,Rent,8.0,Medical,F,5000.0,13.362,0.06,N,3.0,True,True,0.3333333333333333,26718.33333333333,465.5712339888627,0,18-25
94000.0,Rent,1.0,Education,B,3000.0,10.99,0.03,N,16.0,False,True,0.0256410256410256,5875.0,714.0766454876241,0,36-45
75000.0,Mortgage,8.0,Debtconsolidation,B,15000.0,12.21,0.2,N,3.0,False,True,0.3333333333333333,25000.0,696.4331850984978,0,18-25
36000.0,Rent,4.0,Venture,B,18200.0,8.88,0.51,N,4.0,True,True,0.1666666666666666,9000.0,527.6424817335394,1,18-25
150000.0,Mortgage,0.0,Homeimprovement,C,10700.0,14.22,0.07,N,9.0,False,True,0.0,16666.666666666668,718.023596394504,0,26-35
33048.0,Rent,6.0,Education,C,10600.0,11.97,0.32,Y,3.0,True,True,0.25,11016.0,469.6480589127907,0,18-25
59004.0,Rent,3.0,Education,B,5000.0,11.11,0.08,N,3.0,True,True,0.1363636363636363,19668.0,693.0255415755333,0,18-25
40000.0,Rent,5.0,Medical,A,3600.0,5.42,0.09,N,4.0,False,True,0.238095238095238,10000.0,642.7271830479312,0,18-25
55000.0,Mortgage,8.0,Venture,B,7000.0,12.53,0.13,N,4.0,False,True,0.3076923076923077,13750.0,797.7866825767884,0,26-35
81000.0,Mortgage,8.0,Homeimprovement,B,20000.0,11.49,0.25,N,4.0,False,True,0.3333333333333333,20250.0,638.4840127465138,0,18-25
60000.0,Mortgage,4.0,Homeimprovement,B,15000.0,14.424,0.25,N,11.0,False,True,0.0909090909090909,5454.545454545455,574.0568558826815,0,36-45
110000.0,Mortgage,0.0,Medical,B,24000.0,11.36,0.22,N,11.0,False,True,0.0,10000.0,702.1239875221446,0,36-45
69000.0,Rent,0.0,Personal,D,3325.0,16.32,0.05,Y,7.0,True,True,0.0,9857.142857142857,522.5734978013897,0,26-35
56000.0,Rent,5.0,Homeimprovement,B,20000.0,12.18,0.36,N,10.0,True,True,0.1851851851851851,5600.0,505.0876417948554,0,26-35
24432.0,Rent,0.0,Education,B,2000.0,11.36,0.08,N,4.0,False,True,0.0,6108.0,628.708126584094,0,18-25
21000.0,Rent,2.0,Debtconsolidation,C,3000.0,12.68,0.14,Y,2.0,False,True,0.0869565217391304,10500.0,542.9404772564823,0,18-25
65004.0,Mortgage,9.0,Education,A,15000.0,7.51,0.23,N,9.0,False,True,0.3,7222.666666666667,760.3736801570669,0,26-35
64000.0,Mortgage,1.0,Debtconsolidation,A,6625.0,6.62,0.1,N,2.0,False,True,0.0454545454545454,32000.0,744.8486108496046,0,18-25
66000.0,Rent,2.0,Venture,D,6400.0,14.96,0.1,N,7.0,True,True,0.0606060606060606,9428.57142857143,549.4836830895244,0,26-35
96500.0,Rent,0.0,Debtconsolidation,A,6000.0,7.66,0.06,N,2.0,False,True,0.0,48250.0,708.0506139998496,0,18-25
40944.0,Rent,0.0,Medical,B,8200.0,11.36,0.2,N,2.0,False,True,0.0,20472.0,560.8550481080756,0,18-25
96000.0,Mortgage,4.0,Debtconsolidation,B,10000.0,12.69,0.1,N,11.0,False,True,0.0869565217391304,8727.272727272728,759.1820128463307,0,46-60
37000.0,Rent,4.0,Medical,B,9000.0,11.11,0.24,N,5.0,False,True,0.1481481481481481,7400.0,464.4896353875609,0,26-35
